,Image Name,Acc,F1,Jaccard,Recall,Precision
77,ISIC_0027713.jpg,0.8131866455078125,0.849529896146992,0.7384197931800701,0.959121940389632,0.76241424190951
78,ISIC_0010376.jpg,0.8301239013671875,0.8503890449249458,0.7397189816005424,0.9580910852713178,0.764454323612554
79,ISIC_0025780.jpg,0.8935546875,0.8772090403435894,0.7812754750109738,0.9609347884771123,0.8069039215051326
80,ISIC_0027025.jpg,0.867431640625,0.9086589007107112,0.8326076066432893,0.9759038865427611,0.8500836038162684
81,ISIC_0029915.jpg,0.97247314453125,0.9845619319835007,0.96959328490283,0.994158616041339,0.9751487515044668
82,ISIC_0000518.jpg,0.8702392578125,0.9075571788851206,0.8307594332112721,0.9845515224415671,0.8417316960054847
83,ISIC_0029392.jpg,0.93115234375,0.9619201944500709,0.9266341463414635,0.9928050033971534,0.9328989801430746
84,ISIC_0000300.jpg,0.92449951171875,0.943060989643268,0.8922567720581831,0.9834633385335413,0.9058472421797281
85,ISIC_0026775.jpg,0.87713623046875,0.9109390554142242,0.8364445166663281,0.9647860924980085,0.8627849480388871
86,ISIC_0030233.jpg,0.9576416015625,0.9772939194163163,0.9555960778668202,0.9955671838285534,0.9596793625805208
87,ISIC_0028180.jpg,0.8433990478515625,0.8350662916834071,0.7168358900783578,0.9257108244851422,0.7605901812113938
88,ISIC_0031552.jpg,0.946533203125,0.9698772394346825,0.9415161731815602,0.9911097055309579,0.949535416105575
89,ISIC_0026787.jpg,0.9080047607421875,0.9440521153292936,0.8940328675630548,0.9914626539840948,0.9009688789698355
90,ISIC_0000093.jpg,0.9835205078125,0.990651940587889,0.9814770349535211,0.9978552372316867,0.9835518966021003
91,ISIC_0028495.jpg,0.99609375,0.998029131894189,0.9960660171497064,1.0,0.9960660171497064
92,ISIC_0031489.jpg,0.982177734375,0.9905130121186523,0.9812043384506453,0.9973664840107958,0.9837530856230136
93,ISIC_0027447.jpg,0.94415283203125,0.9690794809407948,0.9400137673320877,0.9948828253742475,0.9445807737281576
94,ISIC_0026992.jpg,0.92584228515625,0.9532449541107884,0.910666691175119,0.9911375185051815,0.9181430689399556
95,ISIC_0025419.jpg,0.9769744873046875,0.9879116565596686,0.976112078518284,0.995945858638067,0.9800060395111174
96,ISIC_0010251.jpg,0.967620849609375,0.9814283213723087,0.9635338798095926,0.9929692204158255,0.9701526109976815
